AIR,FIXEDWING,,EMITTER,RADAR,TYPE,LOWSHOT,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,MAREC,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,MATCHTA,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,MUSHROOM,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,N093,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,PUFFBALL,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,RDI,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SCANFIX,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SCANODD,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SEARCHWATER,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SEASEARCHER,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SEASPRAY,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SHOREWALK,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SHORTHORN,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SIDEKICK,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SKIPSPIN,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SKYRANGER,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SKYSHADOW,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SLOTBACK_FLANKER,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SLOTBACK_FULCRUM,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SOCKEYE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SPINSCAN,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SPLASHDROP,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SUAWACS_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SUAWACS_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SWALLOW,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,SWIFTROD,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,TOADSTOOL,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,TORNADO_NOSE_RADAR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,TWINSCAN,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,VIDEODATALINK,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,WETEYE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,YELLOWVEIL,,,
AIR,FIXEDWING,,MISSION,,,AD,,,
AIR,FIXEDWING,,MISSION,,,AEW,,,
AIR,FIXEDWING,,MISSION,,,AF_STRIKE,,,
AIR,FIXEDWING,,MISSION,,,AI,,,
AIR,FIXEDWING,,MISSION,,,AIRLIFT,,,
AIR,FIXEDWING,,MISSION,,,AIRTANKER,,,
AIR,FIXEDWING,,MISSION,,,AMPHIB,,,
AIR,FIXEDWING,,MISSION,,,ASW,,,
AIR,FIXEDWING,,MISSION,,,BAI,,,
AIR,FIXEDWING,,MISSION,,,CAP,,,
AIR,FIXEDWING,,MISSION,,,CARGO,,,
AIR,FIXEDWING,,MISSION,,,CAS,,,
AIR,FIXEDWING,,MISSION,,,CSAR,,,
AIR,FIXEDWING,,MISSION,,,DCA,,,
AIR,FIXEDWING,,MISSION,,,DELAYED,,,
AIR,FIXEDWING,,MISSION,,,ESCORT,,,
AIR,FIXEDWING,,MISSION,,,FACA,,,
AIR,FIXEDWING,,MISSION,,,FLY,,,
AIR,FIXEDWING,,MISSION,,,GENERIC,,,
AIR,FIXEDWING,,MISSION,,,GENERIC_MISSION,,,
AIR,FIXEDWING,,MISSION,,,JAMMER,,,
AIR,FIXEDWING,,MISSION,,,MAROPS,,,
AIR,FIXEDWING,,MISSION,,,NAVY_STRIKE,,,
AIR,FIXEDWING,,MISSION,,,OCA,,,
AIR,FIXEDWING,,MISSION,,,ON_GROUND,,,
AIR,FIXEDWING,,MISSION,,,ORBIT,,,
